,principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,Label
0,-1.1994621982106062,0.23956147684383405,2.4438162782608455,-0.44686444765602573,-1.0486688657209486,1
1,3.79818162473138,-1.731838667124295,-1.3697305349838638,0.9345148046939997,-1.133140772063928,1
2,0.37127825802587944,0.11689954067187895,-1.2317172611104135,-1.6862747042868844,1.9783505289661194,1
3,0.6041610848732851,-0.36109279623111357,-0.18046605800798937,0.04309537560114375,0.10443307572976394,1
4,2.170272250061828,-0.2845804400388165,0.7419833090542017,-1.806370531063846,-1.1151940556997542,1
5,2.0690245959651636,-2.286787751061921,-1.3630681213361149,-0.0006972921888606917,0.19452339013080033,1
6,0.9815723219031031,-1.1120748982628543,-1.6302300176761286,-0.3342334803622482,2.2831944264627713,1
7,-0.2731299573813267,0.0639192420155708,0.10937863595363471,0.2793079856906499,-0.35691045106890773,1
8,2.4202227160350303,-1.4542359070341635,-1.3739216780198409,1.2628653266892969,-1.4479532179018284,1
9,-1.4858600901306456,2.4822217915648075,1.2838478740849437,-0.01757078665900131,-1.5726519770966647,1
10,2.2538834835912818,-1.904947389937771,0.4226210544976438,-0.022309573977799157,0.758273544085204,1
11,-1.590040903310728,0.25009465951092213,0.2526102032142972,1.705131480582438,0.31579768412384934,1
12,-0.5970822759796863,-1.4454053091416004,-0.7134656851425524,-0.20498719081063044,-1.1956740278221027,1
13,5.133617451377312,-0.7725083124812127,0.31299542934420027,-1.3214763590889238,0.8342707393564546,1
14,-0.8312797722019732,-0.39085352911741594,-2.107664043084578,-1.2321370250234327,1.796765215552611,1
15,0.048539478389507,1.0538292268649239,0.8031752378781503,0.08156598553699383,-1.5745781652025894,1
16,1.0663758979707272,-1.896220101878821,-1.127629893721681,-0.5988322485182818,1.4175890180849855,1
17,1.3151450018971822,-2.329295588564376,-0.9629500756827193,-0.4424905577794874,-1.6905856542672721,1
18,1.0594755317262257,0.13731649156349593,-2.4339189190334443,-0.1172832929396772,-0.7793669780639005,1
19,-3.9133603451560863,0.10757696862803622,-0.9610905007750209,2.4392530427258237,-0.06592166629515625,1
20,-5.671763676901264,-0.5535477451444523,-1.332426789920805,2.009826211662257,0.317273600645683,1
21,-0.9764971238337168,-0.17664983733599263,0.10017294722757132,-1.0314465745274728,-0.3703707861977355,1
22,4.241102390307734,0.5658706553936976,0.8360843652345683,-1.0870177649442407,0.8880205733969072,1
23,0.05868183869941952,-1.4700828187146906,-0.8406748694524062,-0.5299974391597378,0.06196439677280986,1
24,4.04240448563741,-1.6260461360585383,-1.1662301267236117,-0.151464222611906,-0.4630702577779035,1
25,-1.5689980351597956,1.3158539606078772,0.977387147914828,-1.4513109664429775,1.8141313269034332,1
26,6.246976152984662,1.316184014824228,-1.0650407120455674,4.4421973320607515,-1.856336240373879,1
27,11.599362955944978,3.127200727576038,-1.4903410787189417,5.8554656458801295,-1.253985579089342,1
28,10.67470731393353,3.722127842010657,-2.6209876946489983,4.690261689321843,-2.099445475924589,1
29,6.314458373088749,4.7451500117200345,-3.4100672790096493,0.5123318051499285,0.8204580250286045,1
30,3.190183184185628,5.701753678505452,-5.622199660063201,-0.8766040459597689,1.5690501417885492,1
31,1.5076913908395186,5.560674833843184,-5.245388650298383,-1.0389554445294193,2.1796194545452345,1
32,-0.21682872789535165,2.9749186952750426,-2.8842465851510743,0.6182021389159278,-0.7407316767553606,1
33,-1.899695958167601,-0.28738810333228487,1.054561839985833,1.6861693552531918,-3.1852403691958924,1
34,-0.2649735872026715,0.870998439629484,-3.0636985200868425,1.6288820805223487,0.4382906167689132,1
35,0.8029271661039142,0.26741976786923727,-1.8699812508013243,-0.7207260553007082,3.479883682114483,1
36,-0.9593169744235748,0.5494697312189255,0.27293832078093744,-0.910148757802365,-0.03767322083549641,1
37,1.2454370032275637,-0.756554370166826,-2.2421485467476656,-0.40365626661676973,0.5910303043531852,1
38,2.484840382768517,-2.1520031536348556,0.6050654095325457,-0.9138116223693671,-0.9757834950232046,1
39,1.263274802398764,-0.24351639669649763,-1.675020956831853,-1.007741873462243,2.4045913755317954,1
40,0.22162048695195818,2.86844116119098,0.6403945843594079,1.4762115147693748,-0.7704968408114709,1
41,-0.8862778375053464,2.5348604870126072,0.8681568800370734,-0.5617013965507995,-0.720760927706954,1
42,-1.2761914243785744,-1.547066739349666,2.7353041717743114,0.8117945472468185,-0.21828269508525672,1
43,1.0627479571441945,-1.766955293890029,-1.1485116419090753,0.06494175593238911,-0.7802787675099393,1
44,2.0034843089058563,0.5247037093885379,-0.9681317616190638,1.4337468045449315,-0.6749275030517393,1
45,2.148647038016698,-2.5305913572749077,-0.7343079826961326,-0.22131227801410677,-0.7304675312419017,1
46,1.5469390396945681,-0.5342066309045684,-0.985709482771581,-0.9964554275486335,1.8672056211131391,1
47,0.8991322993488424,0.36526094562115685,-0.31756003079071043,-0.03588767200907862,-0.3592448656297007,1
48,1.648652760763591,-1.7340333304844542,-1.7209310579077752,0.7005485264083574,-0.8178681510535197,1
49,3.7303917436093963,-1.9565540326076927,-1.7917775241632743,1.0995720907673647,-0.6664884186924072,1
50,-3.1856219458554773,1.9470025338256216,2.3676791631127028,0.4427897538123625,-0.41698628379510494,1
51,-1.1752035832620076,-0.9489526459546406,0.9536216579708029,-0.7865287240750519,0.252425358933047,1
52,-4.233933812972548,-0.8696332922397234,-2.5332009132902202,0.9092672065986961,0.5699538776945404,1
53,-6.017481462824944,0.592338859408843,-2.258848511993967,-0.1598194101594903,2.1456553874316038,1
54,-5.042167872712082,2.1263287969069466,-2.0247193119023943,-0.050469929676534804,0.6033650336302183,1
55,-2.993238181770831,2.6104925852770626,-1.034590014478469,0.41134586896166936,-1.5987416807106976,1
56,-0.9762396190522239,1.547495699960551,0.8892867087057156,-0.9484478514561339,0.3957124886188321,1
57,-1.596429701347748,-0.8203170690016178,-1.6573802319299376,1.5678915245152711,1.3800058847362524,1
58,-2.0452751268161915,0.6004388412538408,1.173939604879865,-0.12373864237678749,1.3564308854099074,1
59,-4.9921903256374245,-2.1809387603236807,-0.46289571507398475,-0.7047534974384838,-0.03344185925955869,1
60,1.2583953989345904,0.050492521314114504,-1.6092359599021302,-0.5730309321668237,1.1216598185477658,1
61,-1.680788045909256,1.013718793459779,-1.0001015680910286,0.7175763222332369,0.1383164495688451,1
62,1.8846826507520233,1.7244502958134382,0.9761767457221033,-1.6553402406771482,-0.48697301349442074,1
63,16.60319930322142,0.6025256705812744,9.564987582035108,2.4299377574713357,5.876594197674325,1
64,-3.6501391856641052,7.6125373315282205,-1.305158874949114,2.2967152568160607,-0.22848703014405694,1
65,-1.7602916895141854,-1.2366850846626682,0.2674935270941767,1.2968233345976654,1.3783331907141265,1
66,0.1751728260973373,-4.199696762936805,-0.46683950870021607,1.031310114558711,1.0382815967132422,1
67,3.926006988467348,-1.1349411623997414,-1.2053893708242482,-1.5467271454821339,0.8198117038201822,1
68,-1.9376786015696685,-1.4342498727625248,0.6794534826558315,0.2075558538142467,-0.5422968012941138,1
69,-3.1243960322103526,-1.0885566481859368,0.431250690697246,2.3612679190467154,1.8123116227269365,1
70,-2.0653523578063404,0.1989176064813315,1.005749854483032,0.5462635811614528,-2.1660694529225553,1
71,-0.8357140072687486,1.8089101391945832,0.5059010880503989,-1.9806982510062554,-1.6799569044644902,1
72,-0.8357140072687486,1.8089101391945832,0.5059010880503989,-1.9806982510062554,-1.6799569044644902,1
73,-2.9238981395628585,-2.4506618511700236,2.969900089115532,4.954598965164116,2.315472210124027,1
74,2.4517377557239985,-4.697614448836087,1.0051000589487167,2.1391658968967286,-0.7367075811081271,1
75,-0.4337293399041308,-0.20240529635166263,-0.4001924612210612,-0.7204947531949828,0.8712439319699514,1
76,2.9077203471023925,-0.10879298292062214,2.1250980827994193,-1.4757755004595587,0.4618592461694845,1
77,-2.76942006760893,-0.41670349837804277,3.23999531166585,1.3072926000010041,1.1868134431876163,1
78,-1.6741217704785833,1.8720495921441733,2.6895783036665173,-0.19895766183782562,0.466373049821441,1
79,-4.49681551416735,0.5731892740140133,3.376911049743399,1.0962660607196635,1.1099407441430857,1
80,-3.3122570498398374,-0.84655650203047,0.5533963853075825,-0.2392913030176185,-0.04558518786308333,1
81,-2.1432331363633472,-0.5482422568051764,0.09170861532111996,0.7762340484436865,-0.42795922149329013,1
82,-1.7232340113321731,1.6558810428686088,1.9616754352726062,-0.40108103349306307,0.48161915318707604,1
83,-1.1851470885238717,2.1885845356142823,1.1278582677204416,1.1166001514106534,0.03071763872055875,1
84,-2.429172668971567,1.3289601376498053,0.9585905170307606,0.46712353536787693,0.10986379280393803,1
85,-1.3920268072410757,0.06839394161937846,1.1429029461099967,-1.7161232873903762,0.36031864116883594,1
86,-0.42190208042936883,-0.5555436011567334,3.323948400211227,0.26471371279615347,0.10555398775811999,1
87,2.026824927991761,2.305624076586371,-0.3813052913987227,-1.8179667771683312,1.9974648603201466,1
88,1.4769838164295641,-1.6842968647774799,1.8919370371635886,-0.9191013336745069,-0.43791072899579025,1
89,-0.539814128462156,0.6445785912810963,-1.1161903871191634,-0.3471906631808781,-1.3107580636125613,1
90,-1.0557214902587135,1.686861324731316,0.33725050512896987,0.6427322645123769,-0.8561656967395436,1
91,1.3169475514320745,0.2237310450183485,0.6360061282396097,-0.033042878593055075,-1.478275181594015,1
92,1.3169475514320745,0.2237310450183485,0.6360061282396097,-0.033042878593055075,-1.478275181594015,1
93,-0.46203474488286067,0.45350897264900114,0.49127940032254697,-0.29110217666126714,0.12063267996420039,1
94,-0.7806941463052601,-0.05693659312488141,-2.5126773829015847,0.3648248241160421,0.6122471041430891,1
95,-1.0637641670014037,-0.37777185639694666,1.8056020541012339,0.6781798150325445,0.29498725290601374,1
96,-0.23244888654133095,2.737285619180197,-0.019404485300170252,0.6761567701744564,2.402335978859089,1
97,0.12189758742662998,3.805933527516959,1.4635664187583417,0.6976538509459711,-0.6871285159354459,1
98,-0.0501358124809702,-0.03708693585785992,1.7606420161854897,1.2861821206324435,-2.681360556289298,1
99,-2.220888570671889,-0.8410847697975489,3.3133054217099662,-0.6951506471918201,1.5813981908165327,1
100,0.5575799586604899,1.1322626300351941,-0.004945889490398034,0.45369730665855496,0.9581064083914621,1
101,-0.47897614290612045,0.22179165222242356,0.4315888777616215,0.2358221625533231,-0.9759923795278783,1
102,-4.488309564813799,1.4229919095072658,2.1947654626599746,1.8330874501758256,1.3119239407474863,1
103,1.0732087531691559,0.9977283288900516,-0.5904177937779266,0.2421212293973739,0.2363818835224291,1
104,-2.189981471782392,0.5664075687728355,0.016018690070006603,-0.49304739747831317,-1.2204473549029022,1
105,-0.905684329957013,0.834831742373801,0.21253533387343443,-0.7082997343992185,-0.4119651328525954,1
106,1.0424855587338733,-1.375515752890966,1.8942821761761688,-0.5760470034626496,0.46292006821060916,1
107,1.6089984505674177,2.446133024948637,-0.752580469936475,-0.1640311795216897,0.5853112255051204,1
108,1.2143056285313225,-1.7718717300042837,0.7695530211374397,-2.3566872112678694,-0.7438459112271208,1
109,1.1388722693342659,2.273926352102104,-0.4860193163505769,-0.31694764015800875,1.2714679171925982,1
110,3.691388434480129,2.1631677451132703,0.33369262558844287,-1.3259062816681857,1.6279638188502754,1
111,0.0362303917056801,0.9227796724257253,0.6294986048873561,-0.5652359814697258,0.2777217226409708,1
112,-1.6072241162337002,0.6297113956363729,0.8287929977989282,0.3050543525622056,-0.4057995786729123,1
113,1.3782821665888878,0.635227862415949,0.19454328264105383,-1.0009736151064714,-0.9674191293151236,1
114,0.06666154215347408,0.025099471451113912,-0.6583068537749438,-0.10810989106675191,0.06638845149064222,1
115,0.7829913445935875,1.080507217850617,1.998016915527965,-0.9867991024297355,0.6698581441503897,1
116,0.7829913445935875,1.080507217850617,1.998016915527965,-0.9867991024297355,0.6698581441503897,1
117,-0.5317267404761471,1.8335191615652422,-0.47966349716205203,0.9188542061143341,-0.05336809476181801,1
118,-0.5864577037442773,1.5597410059780819,-0.549069669776432,-0.1112808360075347,1.099124215574734,1
119,3.6588790053737776,-1.594034432939278,0.34224160610922977,0.5816825105344586,-0.4826974549221618,1
120,0.5161575505589389,0.0956759932813466,-0.020825791875245966,1.4329825711599693,-0.0738623967166571,1
121,0.24812454047348692,0.4343319447420972,0.19226127985533242,-0.44393024678181087,0.17610767812542277,1
122,-0.8653638420406238,-0.01080166116973544,1.5112937178229986,0.1811701153228067,0.8131676330569522,1
123,-1.5731212416097973,1.2239210495532231,-0.6412025488371961,1.5685687479318948,-0.35853052195551205,1
124,0.4028469122020816,-2.2574643867573743,-2.2140320558619457,-0.8873782958675834,1.8845937120999963,1
125,-2.693590868047847,1.372217863012638,0.23792526660275048,-0.4232796486267995,-0.9370219017222338,1
126,-0.6289233444797779,-1.3069925831374947,-0.44676655399644716,2.8164323917876435,-1.3422032942163442,1
127,-1.509789672388968,1.2978360535004658,-0.2327970192752963,-0.46165482719759116,-1.4610844548130042,1
128,-3.142546376816245,0.9226193205022585,0.637734902675221,2.0810613069156996,0.6118328422993654,1
129,0.3597199803460275,0.7394979873736195,0.5755959913128976,-0.5810314466846784,-0.17809666151524367,1
130,-1.765388977052883,-0.43033856944265214,1.6116613228003358,-0.21853229950989136,0.11670088364873121,1
131,0.41034550307340606,1.762163263555935,-2.503825857283977,-0.7887201489589301,-1.5415059189065086,1
132,1.8629371332617495,0.4737420355895396,-1.0502939576941888,-1.2575529463159687,0.6506943536560581,1
133,-1.0544562361071907,2.444311325062513,-1.0177732628673437,-0.23999417730439118,0.27002388887350903,1
134,0.701914976213007,0.49545604149767103,-2.1668148382897794,-0.283433256604091,0.35572054327147024,1
135,0.71398793319905,0.10768726938128646,0.411220836131496,-1.326834040547848,-0.8823591499988501,1
136,-3.298366699121298,1.6962079223103925,0.20974294204251245,1.3347759126060823,-0.39260070614110515,1
137,0.629315119388476,1.478961642760687,0.8992341185748585,1.1951166943182023,-0.6597663740769343,1
138,-2.1633534103826126,1.690749132973882,2.0371197349981793,0.8057458425966119,0.835938843768294,1
139,0.0771593453609581,2.6653364742393975,2.6060806728238726,0.5459566427032021,2.9711505459042997,1
140,-0.13875545825034308,0.3380824770028061,2.1269654099999578,0.5215623332193623,1.4125521949131787,1
141,-0.8996468299421886,-1.1320466886443907,0.610204330000396,0.8152105001678122,-0.5575871384781113,1
142,-1.0987714480156954,1.090703214638459,-0.5041073993506789,-0.7005114358072386,0.4901617276835943,1
143,0.29844128095329603,-0.4193628501425784,1.2902061964014337,-0.9967173798292026,0.46834677302764505,1
144,-3.6229624582734474,0.6534736833939718,-1.0476572706695697,1.2197238885322945,0.5394103246764513,1
145,0.6796068581789088,1.9151944788293644,2.1228526011083755,0.006989891256565279,-0.09494229483355433,1
146,-0.583757386501435,-0.06829914644334475,-0.9695258808078279,-0.47265823309134486,-0.34274494542370726,1
147,-0.26267718583847977,-1.5571545389425692,0.3843493275005767,0.9207095259181043,-0.42340430455850686,1
148,-3.0306846765017346,-0.0759049150449913,0.5387567651122865,0.858020473327317,0.34614014075890354,1
149,-1.3653873089608937,-0.060849188120204185,1.4934695770082145,-0.8183449125859285,0.5470751004269961,1
150,1.9581108844301132,-0.7787741132881403,-1.097693436885899,0.41991745857061996,-0.92952747476933,1
151,0.5208837852798623,0.12829167850533113,-0.01250893130906366,-0.5993924002335618,-1.0700958379712073,1
152,-1.3132260857312943,0.17200360461081304,-0.0547011698737022,1.2065733314312688,0.5183729373024989,1
153,1.5320467273380631,-1.4327476553376777,1.3057357213561223,-1.8577556990514656,-1.1767351769210923,1
154,-0.9221875670988737,-0.09965376360364127,0.3548631428932766,0.29723923892743964,1.5677124901152946,1
155,-0.22231550686805548,-0.33506511312055626,0.5291220327173488,-0.08014047138944862,1.379566442777768,1
156,5.749515232468883,-0.8972900356730337,2.94479903628736,0.9037722499086707,-1.7095390965946613,1
157,2.202599884352823,-2.935049525404554,-0.41335740211672006,-0.7102737431171438,-1.0890295201722406,1
158,-1.1057624679188114,1.596796318268316,-0.09162207396131909,-2.1049116748946157,-0.40679189890746004,1
159,-1.1057624679188114,1.596796318268316,-0.09162207396131909,-2.1049116748946157,-0.40679189890746004,1
160,-1.285157631172663,1.7097232516374474,0.19387967138816742,-1.7059350241022986,-0.24170853736664477,1
161,-1.27371038606801,1.0316586495460578,1.350797498550789,0.2437221772465506,-0.9718136657637875,1
162,-0.8580177753655969,0.6773050312920535,1.1223355821562355,0.349264031329576,-1.019649626859957,1
163,3.156085424190714,-1.5183507021180664,-1.0074691727505503,-0.8263627040226245,0.4516118323092878,1
164,0.4650651694233571,-1.2302446726545535,-3.1985515397801483,0.49479800013957403,0.5088029811794423,1
165,-1.140886117961987,2.0987506518301386,1.2871537383492462,-0.6921906379904045,-0.9767535982843248,1
166,-0.6418789288095521,-2.2978088226243583,0.6376163241730496,2.67316518198062,-0.638664884820812,1
167,0.24935201043051497,-2.6655112397847223,0.08365254252562995,1.9467512297838039,-1.058871737030635,1
168,1.8106793657793352,-2.339751287807741,-1.2808124359498358,0.35440034750182536,-0.8209690287984813,1
169,0.20833264885880237,-1.605839533275163,-0.7766013486077871,-0.3849009487764753,0.7900645025141029,1
170,-0.6360709425060673,-0.7067599672795642,-1.9947927384040265,-0.07644669866562426,1.7569131067606278,1
171,-0.38431059926099975,-0.8426891509304609,-0.6480194472120432,-1.0154792163479451,-0.8557652153270928,1
172,0.40958297500628676,-1.5243880364407238,1.902806945844366,1.7139989354162701,0.7887361820714528,1
173,0.1227061318116169,-2.052776329470539,0.8293791629765325,0.9545414698526683,0.70281192112252,1
174,0.8777095873522269,-2.683566896034005,-0.9819526573659608,0.5510728749801361,-1.4259346637917192,1
175,1.7216111792784905,-2.4943915199772304,-1.510743900864274,0.5962549679082639,-1.0819201882569967,1
176,2.526687962339466,-1.1044384785533863,0.8463348920513478,-0.6429299553074789,-0.4774643767850708,1
177,-0.7798496978776719,-1.865375258450981,-0.9263623325658028,-0.9211280956228639,-1.1300148665499183,1
178,-1.2368810985191276,0.8350122619779052,0.12734436737416277,-0.17636832420127718,-0.6631065329844043,1
179,-0.19542755460804112,-0.8775399627917079,0.8238620196087678,0.6069188735019025,0.6376918583495249,1
180,-0.06766083432073497,-1.015760374220775,0.7013368174029274,0.8851483277854215,0.680496905387218,1
181,-1.246176473193386,-2.965547702759734,0.4065784103039719,-0.4786631101119847,-1.3031569920382393,1
182,-2.5044211971189836,-1.908220346304981,2.330407737528605,0.1202213140829452,-0.2899314138815417,1
183,2.2234694780591515,-1.5214034723227272,-0.32889616092261026,-1.1429924634601418,-0.39062657642523585,1
184,1.4076984865706532,-1.9081592983041344,0.43988663676136036,-1.3721288960839908,0.2246451795624246,1
185,1.2185495179495862,-1.164138588000426,-0.5937026049104918,-2.3420943397570873,1.1393360180757728,1
186,0.9461471320397491,3.304197535011484,0.5997268773041415,-1.1963441122983824,1.2535633005633549,1
187,-2.6069540294162983,-0.10126399532714264,2.414450992155823,0.29237180789509004,0.3023631625795255,1
188,1.1627481403449762,-1.8635695741679577,0.39462325516262986,-1.2233669603128958,1.5368246393946434,1
189,-0.9891132167517442,-2.450764057900712,-1.1064452975461239,-0.33032816811118093,-0.02274884925660539,1
190,-3.770631621742704,0.649501404240182,2.788588777720727,1.1530481501620413,1.4853945793188321,1
191,-0.586832085072384,-0.7450540238663398,2.7325860610754615,0.5512088526729032,-0.8204734766763822,1
192,2.485546491769185,-1.3559773077034623,0.4226808134824648,-2.067588296544351,-0.9753716275241618,1
193,-2.9626248462189637,0.34160226359139917,-2.1214009729086682,1.5456754780615243,-0.48358072138187724,1
194,-1.9564345137124584,0.8791834303403193,-0.9628497144398225,0.28613360704927676,-1.0584159052979962,1
195,0.7386657067504312,1.4972514078037293,0.7584996697606367,0.3703657902024491,-1.1714408566470398,1
196,-2.579726348589345,0.32855469094349354,0.6653135317853718,-0.6239706092024188,-0.49218646283140827,1
197,0.7669058860919847,-1.2539502590774572,-2.321963357504242,-1.2061249228591764,-0.9725211595691932,1
198,0.43858833695323446,-1.9121868138218665,0.895277597751606,-1.8262210555471876,-1.5613542626428665,1
199,1.117970173019585,1.782069533413067,2.7397753923213055,-1.1253399406008886,1.5192279719490924,1
200,-0.11588774796421025,-0.6357950449213682,-0.256776283506026,-0.9463269912540844,0.6951628235087708,1
201,1.7404773679907528,0.2355075026874074,-1.3939005043017025,-1.7919838913422033,1.8827304739309922,1
202,0.5417222569276627,-1.4529371288844137,0.0020274518554367895,0.6591764339737102,-1.5549359954741668,1
203,0.573638038437558,1.8757478152122211,0.6759777004208404,-1.6967525071882912,-0.4379706056601601,1
204,-1.866862438118129,1.1777956396689975,0.7432223750459553,-1.3225913457028384,-1.2994671963690314,1
205,3.3284772697677845,-1.090464273438187,-0.4922069589558561,0.37470216625824526,-0.15856228669803446,1
206,-0.2978142398611114,0.3552279923677335,0.27286861648664895,-1.1211663078957999,-1.3565669716153463,1
207,-2.564190049787705,0.4304757497406059,-1.0330498722228898,-0.8369289679128677,-0.09003250950827565,1
208,-0.040537970065009955,0.3404049286409499,0.46466298153598085,0.15078979467742665,0.2227285277291969,1
209,-3.023141438498359,-2.4533141026983527,-0.7135966076224836,-0.46807396629191117,0.7479560324540819,1
210,-1.2236473432627644,0.7290295058302705,1.2365558567570312,0.3832924397383428,-0.4619081262960248,1
211,0.872645234111564,-1.6511509601199927,-0.7689817477856477,0.039216633765519794,-0.7816561296270393,1
212,-2.294936002837038,0.49578463970911935,1.1642148658746072,-1.1083480062876316,-0.5845836113349977,1
213,-1.9438765697147498,-1.3694355058187757,0.1807763940012555,2.410848160043391,0.14537202652003772,1
214,-1.9359065276012637,-1.3600857887747966,-3.794298261910222,0.3772792176340036,0.06428813538977449,1
215,1.0682576459757898,0.44631498049648644,-2.189675281749482,1.151871184960922,0.7995676524872773,1
216,-0.9077220870353829,1.5949971966114087,-1.4836813103563502,-1.3450205126915682,-0.19776754004210545,1
217,0.13920219613532173,0.265355393016409,1.1839755829211571,0.5155807934282972,-1.4752346022058833,1
218,-1.5439563733115822,1.9831264075470156,0.2974638143521881,-0.07636897678499606,1.5859045567217176,1
219,-4.0152601965004395,-2.897038692459015,-2.946516662597488,2.6559817088786537,3.043060612693989,1
220,-2.833442679864459,-3.9574282918386143,-4.514094121164761,3.6127763123327363,3.5558001748188635,1
221,-2.5293942398906313,-0.08206666398774326,0.5412636326839854,0.2215711257806541,-0.9488852484680721,1
222,-1.9021717784237628,-1.261131918884589,-0.7415575625276478,-0.4016495953788901,0.9270886814440302,1
223,1.8239253492485925,-0.363657626465321,-1.4348659126489565,0.06364767960962045,-0.19974991735497294,1
224,-1.3824441831250411,-1.3993994690597327,-0.5212908569037441,0.36937556288524737,-3.0602523819696406,1
225,1.4846958508916843,0.44350351601987775,-1.3435595299685938,-0.8856829595808576,-0.49647140481543167,1
226,-1.3201614691674128,-3.9244979938714377,-0.8781843539188253,-1.4293481562777508,-0.24469309995319383,1
227,1.3036120855920534,-1.4056341249496231,-2.5476531499133253,-1.5897585895902078,1.5755914289773971,1
228,0.3405000466861078,0.8453301923789193,-1.6753476869489914,-2.530285220520868,-0.8683117330539933,1
229,-1.5748588811348607,-3.2870669691071255,-0.209337954450005,1.1201017449492325,-1.2979954305574535,1
230,2.1456940541809892,0.6920769056580175,-0.7998527503849749,-0.29943766478840766,-2.797932667595486,1
231,-0.35606899680805965,0.5314144289028925,-0.05855629538513663,0.7221347049732497,-1.0862818342324645,1
232,0.7201696346604812,-2.6151310428507717,-1.6576758028400085,-0.9623255555273041,2.5757557453753677,1
233,1.9858588338607694,-1.380919171662348,-0.3236374070615779,-0.48903227350911843,-0.8257153348227063,1
234,0.9622065117927454,0.13210342719632806,1.6415700912983417,-0.7007568509603346,-0.823184611365323,1
235,-0.8594054610501904,0.9104647875359385,0.8213437372944431,-0.29142292558273714,-0.8500816090208003,1
236,-0.7724670582077817,-0.5422072701724611,-0.1325235412123357,-0.6478991616458316,-0.3802831939087364,1
237,-0.6171378653384966,-0.5330342029537162,0.4608129976627574,-0.6254153460848093,-0.1800420549395163,1
238,1.6020400152050318,-1.3896297836979665,-0.12950772908916144,-1.3922779882041776,0.6823016928944378,1
239,-0.6193154834446156,-0.9375600912095807,-0.6663943105346752,-3.261500193868546,-0.5603400593104436,1
240,-2.21400441227532,-1.3841276109530283,2.119654098645694,0.11781668922972598,0.32479407721753645,1
241,3.497856832220921,-1.6907329690293522,1.7651378352416667,-2.053211327012122,0.03984689737957794,1
242,0.32730521361576503,0.3695814949446848,-0.3111504111849096,-0.5031807622647894,-0.6694457422246916,1
243,1.1439777807433524,2.2337488696469516,-1.897519952078381,1.3452216457725736,-1.9472070013320384,1
244,0.08966683382155931,2.3565301985629117,1.42183396401962,-0.6963523480230803,-1.5008300332561415,1
245,1.320103297768245,-1.7544369086388836,-0.9461232751433503,-0.5056001313788894,1.3801113197756327,1
246,2.0269569203519135,0.10332998562751926,1.7123835685417026,-2.162582353379371,-1.719531498487578,1
0,-1.3519769931463523,-0.594339189753094,-0.38660453160017116,0.41166415829662023,-0.19519869620678768,0
